0.372552,0.247687,0.275981,0.086757,0.037926,-0.030495,-0.007161,-0.021243,-0.040741,0.098187,-0.0462,0.203584,-0.010554,-0.103253,0.016765,0.041511,0.104211,0.23341,0.176387,-0.010722,0.000644,-0.045615,0.020187,0.010223,-0.156261,-0.011339,-0.025422,-0.04037,0.010329,-0.014401,0.04938,-0.019718,0.070406,0.020826,-0.106301,0.037865,-0.109243,-0.176106,-0.174464,0.10661,-0.002116,-0.246394,-0.169815,-0.080825,-0.20233,-0.156064,-0.281948,-0.018876,-0.010995,-0.020452,0.011338,0.009431,0.002888,0.057526,0.023692,0.014057,0.005346,0.015155,-0.032262,0.064397,0.046246,-0.088344,-0.066257,0.003039,0.11358,0.150725,0.068443,0.168089,-0.01228,-0.00334,0.016651,-0.020001,-0.004867,-0.055692,-0.079247,-0.010462,0.016904,-0.072294,-0.033205,-0.011553,0.023061,0.008086,-0.006499,0.017492,-0.063778,-0.057211,-0.065972,-0.073352,-0.031183,-0.022773,0.042338,-0.006104,0.065618,-0.064389,-0.056564,0.026108,0.031084,0.011945,-0.061822,-0.07013,0.101491,0.013681,0.090095,0,1,1,0,0,0,1,1,0,0,0,1,1,0
-0.000628,-0.063052,0.062563,-0.001431,0.005861,0.050742,0.001052,-0.086762,-0.01616,-0.038526,-0.062467,-0.198941,-0.074132,-0.054846,-0.008952,-0.08752,0.024329,0.115132,0.091674,-0.057599,-0.119915,-0.212392,-0.16782,-0.166393,-0.196329,-0.081636,-0.074032,-0.190325,-0.212117,-0.061924,-0.083758,-0.169978,-0.108057,-0.072445,0.067119,0.123292,0.118838,0.08007,0.044153,0.019407,0.057925,0.072725,0.134772,-0.032041,0.087193,0.093898,0.102521,-0.122868,0.060147,0.016569,0.018086,0.072403,0.105718,-0.000017,-0.034771,0.011816,0.010377,0.074777,0.110821,0.073966,0.039502,-0.009153,-0.022058,0.005689,-0.090375,0.049385,-0.057866,-0.130393,-0.048942,0.030944,0.086422,0.000528,-0.079805,-0.090274,-0.101289,0.003,0.025877,0.115206,0.073493,0.072988,-0.041037,0.001948,0.075714,-0.000981,0.37095,0.161089,-0.071237,-0.073295,-0.028872,-0.017279,-0.017964,0.242206,-0.062387,-0.045618,-0.072904,-0.068345,-0.045113,-0.013296,0.229317,-0.076992,-0.080233,-0.060512,-0.106906,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.015089,0.073954,0.023296,-0.093508,0.02538,-0.062028,0.040267,-0.060581,0.032808,0.095193,-0.028791,-0.131345,-0.053908,-0.027933,0.052347,-0.060622,-0.017414,0.151713,0.045102,-0.118672,-0.086756,-0.01974,-0.072122,-0.086505,-0.113519,0.141608,0.021589,-0.018373,-0.025533,-0.035737,0.062466,-0.151988,0.066577,-0.001315,0.046925,-0.144061,-0.088726,-0.050081,-0.017789,-0.000222,0.029095,-0.065636,-0.024777,0.009143,0.03124,0.085259,0.035317,-0.03444,0.030085,0.055472,-0.041026,-0.083596,-0.041167,0.075251,0.002433,-0.01689,0.004863,0.001239,0.254777,-0.006158,0.039895,0.116309,-0.049121,0.022899,0.03286,0.007831,-0.586221,0.019629,-0.022266,0.164394,0.14881,-0.092557,-0.029815,-0.035342,0.045785,0.028461,0.178578,0.135014,0.047825,0.165747,0.027346,0.023188,-0.107198,-0.02273,-0.115251,-0.104149,0.040521,0.04983,0.096539,-0.006588,-0.039901,-0.103591,-0.083109,-0.11548,-0.004234,0.122726,0.125482,0.11043,-0.104427,0.059652,-0.118384,-0.106356,0.040329,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-0.084183,-0.129782,-0.195234,-0.124294,-0.021362,-0.070877,0.095374,-0.11933,-0.035861,-0.090628,-0.134259,-0.163965,-0.071448,-0.154969,-0.089646,-0.153671,-0.024716,-0.058509,-0.117587,-0.092466,-0.020672,-0.183343,-0.038677,-0.080857,0.016591,0.032624,-0.044381,0.056283,0.215912,-0.009885,-0.040062,0.047448,0.133014,0.078091,0.140545,0.104152,0.08444,0.034808,-0.347948,-0.075437,-0.002915,0.166564,0.013842,-0.05401,0.067707,-0.02004,0.017156,-0.015676,0.188498,0.197605,0.184091,0.06474,0.111297,0.003769,-0.067863,-0.14089,0.151376,0.152912,0.025783,-0.077629,-0.069434,-0.075432,-0.012311,-0.028134,-0.031573,-0.034333,-0.08438,-0.086383,0.011896,0.107775,0.117082,0.135734,-0.038174,-0.038571,-0.006061,0.022841,0.010958,-0.039594,-0.142225,0.055038,0.061142,0.057109,-0.094843,0.035628,-0.103562,-0.09595,0.010506,0.017798,0.016646,0.062221,0.06196,-0.106066,-0.112859,-0.093916,0.010634,0.065892,0.058412,0.05853,-0.096184,-0.001613,-0.102196,-0.075118,0.09482,0,0,1,1,1,1,0,0,0,0,0,1,1,1
0.015501,-0.100177,-0.225022,-0.075194,-0.09573,-0.109448,-0.073858,-0.067576,0.05209,0.051013,0.102447,-0.014787,-0.042075,-0.041252,0.092385,0.053583,0.036868,-0.087997,-0.058916,0.110868,0.193677,0.236574,0.11178,0.229455,0.140755,0.256079,0.209688,0.23381,0.056282,0.059417,-0.016654,0.128785,0.038969,0.076742,0.051919,-0.009968,0.058712,0.013906,-0.01117,-0.102021,-0.098305,0.017712,0.005312,0.06102,-0.000017,-0.103233,-0.025901,0.010185,-0.115668,-0.019449,0.017777,0.028843,0.007138,-0.075475,0.117904,0.021702,-0.141724,-0.122257,-0.069015,-0.132399,-0.152096,-0.071817,-0.104971,-0.012519,-0.00663,-0.042215,-0.059519,-0.124361,0.213074,0.08894,0.139278,0.061038,0.128258,0.113008,0.164018,0.049138,0.011473,-0.106651,-0.169397,0.012371,-0.062196,-0.080091,-0.060434,0.004051,-0.051093,0.038517,-0.055058,-0.010992,-0.051357,0.085959,0.047266,-0.046567,-0.071442,-0.057741,-0.060066,0.162761,-0.032576,0.035515,-0.053626,0.097982,-0.067198,0.035933,0.08947,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.119198,0.143875,0.24599,0.051389,-0.005277,0.031344,0.000589,0.054193,0.071066,0.044431,-0.014258,-0.011458,-0.088157,-0.0407,-0.22499,-0.065296,-0.069861,-0.044866,-0.124454,0.093742,0.068156,0.220232,0.245399,0.164924,0.113386,0.016198,-0.080282,-0.039814,-0.100973,-0.170764,-0.069928,0.119387,0.004822,-0.058236,-0.111475,-0.056293,-0.055344,0.0114,-0.049189,0.024706,0.201669,-0.017602,-0.02196,0.037634,-0.043276,-0.038246,-0.01451,0.04347,-0.068979,-0.048551,-0.080562,-0.072274,-0.088452,-0.080197,-0.030109,-0.05839,-0.162733,-0.136277,0.071978,0.00447,0.092547,0.194798,-0.000266,0.125725,-0.016523,-0.049308,0.104946,-0.019623,0.043266,0.09679,0.099158,0.192689,-0.127904,-0.153698,-0.097554,-0.007681,0.010555,0.017162,0.050914,-0.048916,-0.057892,-0.086185,-0.068611,-0.097425,0.098114,0.079375,0.059891,0.275779,-0.073758,-0.0906,-0.088287,0.05505,-0.076683,-0.065927,0.173013,0.106398,-0.066526,-0.066469,-0.060278,0.084959,-0.07395,-0.040759,0.02891,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.003018,-0.037259,-0.130894,-0.082866,-0.042685,-0.134401,-0.024021,0.097234,0.000858,0.105475,-0.02414,0.180063,0.073987,0.10628,0.024177,0.1851,0.034563,0.090588,-0.164845,-0.04029,0.032448,0.062272,0.133384,0.096751,0.181955,0.125085,0.162943,0.136301,-0.005511,0.085342,0.049135,0.131982,-0.035587,-0.011463,0.061716,0.061827,0.08773,0.078278,0.053315,0.021674,0.02421,0.05145,0.092221,0.114873,0.000629,-0.021001,0.008107,0.057864,0.022083,0.005463,-0.046182,0.040688,0.000174,0.054172,0.045826,0.098047,0.022721,-0.008564,-0.003055,-0.117519,-0.275345,-0.133817,-0.096104,-0.201108,0.133675,0.027336,-0.010991,-0.173206,0.01757,-0.102884,-0.066136,-0.246592,0.073009,0.076842,0.110296,0.062528,0.014197,-0.141844,-0.1266,0.202088,0.156514,-0.04812,-0.08245,-0.097279,-0.072953,-0.070618,-0.054801,-0.079332,-0.079089,-0.07384,-0.078407,-0.069049,0.135204,-0.050575,0.188976,-0.031979,0.138721,0.132882,-0.090685,-0.048767,-0.070957,0.00982,0.03299,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.140251,-0.025495,0.005217,0.018019,0.026697,-0.014894,0.080701,0.185063,0.0728,0.081616,0.102023,0.098425,0.099434,0.082942,0.025323,0.311718,0.108951,0.104743,0.033715,0.030507,-0.05131,0.116523,0.142861,0.040999,0.064022,-0.088798,-0.113281,-0.061888,-0.023115,-0.189686,-0.185978,-0.077084,0.179143,0.120014,0.221538,0.048141,0.10451,0.062985,0.052922,0.039733,-0.041149,0.07512,0.020414,-0.073937,-0.013591,-0.097444,-0.058563,-0.015558,-0.061182,-0.015347,-0.053282,-0.03573,-0.017822,0.006788,-0.080597,-0.019544,-0.11385,-0.083151,0.029186,-0.101159,-0.036396,-0.041319,0.014638,0.105636,-0.048715,-0.029398,-0.074264,0.007623,0.048783,0.006881,0.110236,0.09814,-0.016864,-0.052236,-0.112128,-0.140498,-0.120828,-0.162581,-0.096279,-0.043916,0.262884,-0.04613,-0.011969,-0.091084,0.002599,0.095107,-0.077595,-0.081015,-0.08732,-0.065322,-0.072302,-0.048908,-0.0482,-0.055384,0.265737,-0.074863,0.243775,0.156933,-0.03966,-0.054524,0.020664,-0.064175,-0.038823,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.069755,-0.056199,0.142758,-0.147294,0.185114,-0.00504,0.070308,0.076543,0.050768,0.014497,0.389611,0.019378,-0.064873,-0.017034,0.036598,0.001248,0.064625,0.168007,-0.062257,-0.10274,-0.100697,-0.075217,-0.020449,-0.241245,-0.166509,-0.253374,-0.245176,-0.115787,-0.140689,-0.122646,-0.028212,-0.138264,0.1467,0.054274,0.067558,0.024724,0.082323,0.146448,0.095987,0.015303,-0.05781,0.115785,0.108475,-0.007269,0.183627,0.138149,0.157528,-0.085823,0.093543,0.081182,0.002786,0.055531,0.045007,0.063766,-0.184945,-0.073977,0.097472,-0.018883,-0.044453,-0.067502,-0.067364,-0.185457,-0.05493,-0.00767,0.040617,0.088495,-0.095762,-0.069281,-0.092843,0.069762,-0.036818,-0.103986,-0.044764,-0.026629,0.054886,0.076105,-0.023537,-0.056507,-0.079543,-0.004728,-0.025175,0.014942,0.031051,-0.05762,-0.008567,0.052316,-0.015726,-0.035349,-0.028122,-0.019039,-0.042287,-0.007194,-0.031936,-0.012524,-0.018438,-0.021894,-0.00681,0.010271,-0.014343,-0.013291,-0.027354,0.014919,0.11153,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.067438,-0.08664,0.016308,-0.13193,0.092059,-0.155763,0.045003,-0.054296,0.046792,0.018881,0.058818,0.030192,0.07222,-0.173115,0.025798,-0.088368,0.050309,-0.104072,-0.006729,-0.053459,-0.123347,-0.197256,-0.16502,-0.133516,-0.13831,-0.087504,-0.015708,-0.103642,-0.170119,0.020666,0.043817,-0.034729,0.019055,0.136252,0.143501,-0.066089,-0.042092,-0.030002,-0.031573,-0.056461,0.044425,-0.046415,-0.053689,0.108773,-0.005299,-0.027011,-0.104019,-0.067293,0.185965,0.175799,0.11619,0.078571,0.05778,0.121418,-0.103749,-0.078249,0.21595,0.167312,-0.037936,-0.128676,-0.11071,-0.014572,-0.067878,-0.143599,-0.066408,0.021202,-0.119602,-0.066251,0.188067,-0.084444,-0.060659,-0.230555,0.00012,0.063991,0.15036,0.054414,0.156363,0.116446,0.119433,0.117122,0.117036,-0.057729,-0.055341,-0.092058,-0.064961,-0.046265,-0.068547,-0.07079,-0.046141,-0.038724,-0.074345,-0.031305,0.083166,-0.034977,0.115581,-0.069032,0.142378,0.134318,-0.066608,-0.069075,-0.052914,-0.04465,0.090738,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.007714,0.133382,0.06538,0.067778,0.024834,-0.053112,0.016547,0.021866,0.154538,-0.117609,0.146558,-0.151463,0.04437,0.039985,0.012516,0.048946,-0.060171,-0.146713,-0.014853,-0.042005,0.071495,0.114807,0.054802,0.025236,0.147623,-0.045359,-0.040451,-0.086306,-0.085913,0.066816,-0.002633,-0.00636,-0.001538,0.079612,0.041474,-0.297904,-0.279982,-0.103577,-0.155153,0.066162,-0.005297,-0.34451,-0.028352,0.044736,-0.148173,0.011261,-0.026525,0.127346,-0.05589,0.07852,-0.025079,-0.030795,0.074313,-0.149191,-0.054365,0.097978,-0.044569,0.023722,0.110059,-0.067425,0.122713,0.053364,0.052368,0.074688,-0.007246,0.004939,-0.161882,-0.191585,0.154441,0.179814,0.117231,0.186942,0.173435,0.085108,0.013455,-0.091151,-0.077076,0.04201,-0.037642,-0.041635,-0.056533,0.024928,-0.041036,0.077326,0.05927,0.07218,0.092018,-0.059108,-0.066175,-0.074956,-0.077471,0.03109,-0.060633,0.087039,-0.050615,0.057084,-0.061146,-0.042959,-0.035999,0.049974,-0.067853,-0.032098,0.098315,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.139649,-0.066831,-0.232745,-0.176431,-0.11972,0.020376,0.125125,0.14466,0.18315,0.130352,-0.005758,-0.032036,-0.212267,-0.005677,0.02301,0.15543,0.154911,0.138914,-0.063231,-0.132844,-0.127894,-0.071355,-0.0498,-0.083847,0.049085,0.084527,0.130031,0.100331,0.093367,0.078622,-0.085626,0.019731,0.051328,-0.205618,-0.161065,0.014708,0.079237,0.059097,-0.166314,-0.113009,-0.074662,0.040188,-0.021657,-0.082541,-0.069443,-0.122521,-0.156724,0.103367,0.115452,0.052505,0.066028,0.00392,-0.035893,0.105065,0.041089,-0.10378,0.047728,0.059351,0.005202,0.06947,0.044747,0.128839,0.154335,0.065013,-0.044991,-0.027377,-0.037104,-0.025522,0.0389,0.032854,0.059571,0.070164,0.05967,-0.038611,-0.027903,0.01626,0.018732,-0.035341,-0.074901,-0.115934,0.168926,-0.069742,0.025028,0.016317,-0.011305,0.019299,-0.129975,-0.09517,0.057935,0.069078,0.064144,0.312629,-0.069241,0.126917,-0.053461,-0.120059,0.052719,-0.064933,0.011605,-0.077179,0.027527,-0.065101,-0.004161,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.069017,-0.053178,-0.055942,0.005345,0.129646,0.101456,0.13203,-0.040013,-0.166183,-0.19495,-0.150509,-0.035365,0.132609,0.105718,0.090227,-0.042229,0.008733,0.00789,-0.166981,-0.220746,-0.179911,-0.19737,-0.009713,0.070351,0.119038,0.159282,0.112438,0.118851,0.077179,0.046988,-0.04918,-0.011565,-0.154433,-0.114714,0.092171,0.154664,0.105907,-0.136348,-0.122745,0.031539,0.091206,0.090473,-0.025512,-0.298489,-0.079478,-0.092795,-0.042348,-0.118743,0.096753,0.103616,0.11433,0.086631,0.054313,-0.06676,0.011125,-0.013455,0.08292,0.047652,-0.055605,-0.015409,-0.050489,-0.030073,0.020627,0.073291,0.027017,-0.068897,0.097331,0.072322,-0.074812,-0.114596,0.00934,0.030109,-0.02366,0.047063,0.064609,0.020109,0.024709,0.002171,-0.036838,0.044119,-0.075916,-0.106169,-0.130202,0.008181,0.110526,0.196526,0.063826,0.192168,-0.010404,-0.016261,-0.059121,0.00777,-0.124503,0.000866,-0.060618,-0.03807,-0.015839,0.207492,-0.046738,-0.037313,-0.060824,-0.098179,0.021034,1,1,0,0,0,0,0,0,0,0,0,0,0,0
